business_id,business_name,business_address,business_address2,business_city,business_state,business_postal_code,business_zip4,business_latitude,business_longitude,business_location,business_phone_number,inspection_id,inspection_date,inspection_year,inspection_month,inspection_day,inspection_mmddyyyy,inspection_score,inspection_result,inspection_description,inspection_type,violation_id,violation_description,violation_description2,violation_description3,violation_code,violation_critical
PR0001792,MIDDLE WAY CAFE,1200 W NORTHERN LIGHTS BLVD G,1200 W NORTHERN LIGHTS BLVD G,ANCHORAGE,AK,99503,,61.19526209,-149.9066492,"{'type': 'Point','coordinates': [-149.9066492,61.19526209]}",,4280,20150429,2015,4,29,4/29/2015,89,,,Routine,5008,Standard Not Met: FOOD CONTACT SURFACES CLEAN AND SANITIZED,Standard Not Met, FOOD CONTACT SURFACES CLEAN AND SANITIZED,14,0
PR0001792,MIDDLE WAY CAFE,1200 W NORTHERN LIGHTS BLVD G,1200 W NORTHERN LIGHTS BLVD G,ANCHORAGE,AK,99503,,61.19526209,-149.9066492,"{'type': 'Point','coordinates': [-149.9066492,61.19526209]}",,4281,20150429,2015,4,29,4/29/2015,89,,,Routine,5009,"Standard Not Met: SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED (Repeat Violation)",Standard Not Met," SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED (Repeat Violation)",45,0
PR0001799,ALASKAN POLAR BEAR CUB - S,1419 MEDFRA ,1419 MEDFRA ,ANCHORAGE,AK,99501,,61.20827979,-149.858702,"{'type': 'Point','coordinates': [-149.858702,61.20827979]}",,4292,20130530,2013,5,30,5/30/2013,100,,,Routine,584,NULL,NULL,,NULL,NULL
PR0001800,SUBWAY OF ALASKA #19605,701 NORTHWAY DR ,701 NORTHWAY DR ,ANCHORAGE,AK,99508,,61.21553981,-149.8124425,"{'type': 'Point','coordinates': [-149.8124425,61.21553981]}",,4301,20131115,2013,11,15,11/15/2013,100,,,Routine,5028,"Standard Not Met: SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",Standard Not Met," SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",45,0
PR0001800,SUBWAY OF ALASKA #19605,701 NORTHWAY DR ,701 NORTHWAY DR ,ANCHORAGE,AK,99508,,61.21553981,-149.8124425,"{'type': 'Point','coordinates': [-149.8124425,61.21553981]}",,4302,20131115,2013,11,15,11/15/2013,100,,,Routine,5029,"Standard Not Met: PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",Standard Not Met," PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",53,0
PR0001800,SUBWAY OF ALASKA #19605,701 NORTHWAY DR ,701 NORTHWAY DR ,ANCHORAGE,AK,99508,,61.21553981,-149.8124425,"{'type': 'Point','coordinates': [-149.8124425,61.21553981]}",,4303,20131115,2013,11,15,11/15/2013,100,,,Routine,5030,Standard Not Met: NONFOOD-CONTACT SURFACES CLEAN,Standard Not Met, NONFOOD-CONTACT SURFACES CLEAN,47,0
PR0001800,SUBWAY OF ALASKA #19605,701 NORTHWAY DR ,701 NORTHWAY DR ,ANCHORAGE,AK,99508,,61.21553981,-149.8124425,"{'type': 'Point','coordinates': [-149.8124425,61.21553981]}",,4304,20131115,2013,11,15,11/15/2013,100,,,Routine,5031,"Standard Not Met: SINGLE-SERVICE ITEMS PROPERLY STORED, USED",Standard Not Met," SINGLE-SERVICE ITEMS PROPERLY STORED, USED",43,0
PR0001800,SUBWAY OF ALASKA #19605,701 NORTHWAY DR ,701 NORTHWAY DR ,ANCHORAGE,AK,99508,,61.21553981,-149.8124425,"{'type': 'Point','coordinates': [-149.8124425,61.21553981]}",,4305,20131115,2013,11,15,11/15/2013,100,,,Routine,5032,"Standard Not Met: ADEQUATE VENTILATION, LIGHTING, DESIGNATED AREAS",Standard Not Met," ADEQUATE VENTILATION, LIGHTING, DESIGNATED AREAS",54,0
PR0001800,SUBWAY OF ALASKA #19605,701 NORTHWAY DR ,701 NORTHWAY DR ,ANCHORAGE,AK,99508,,61.21553981,-149.8124425,"{'type': 'Point','coordinates': [-149.8124425,61.21553981]}",,4298,20141031,2014,10,31,10/31/2014,100,,,Routine,5025,Standard Not Met: NONFOOD-CONTACT SURFACES CLEAN,Standard Not Met, NONFOOD-CONTACT SURFACES CLEAN,47,0
PR0001800,SUBWAY OF ALASKA #19605,701 NORTHWAY DR ,701 NORTHWAY DR ,ANCHORAGE,AK,99508,,61.21553981,-149.8124425,"{'type': 'Point','coordinates': [-149.8124425,61.21553981]}",,4299,20141031,2014,10,31,10/31/2014,100,,,Routine,5026,Standard Not Met: FOOD CONTACT SURFACES CLEAN AND SANITIZED,Standard Not Met, FOOD CONTACT SURFACES CLEAN AND SANITIZED,14,0
PR0001800,SUBWAY OF ALASKA #19605,701 NORTHWAY DR ,701 NORTHWAY DR ,ANCHORAGE,AK,99508,,61.21553981,-149.8124425,"{'type': 'Point','coordinates': [-149.8124425,61.21553981]}",,4300,20141031,2014,10,31,10/31/2014,100,,,Routine,5027,Standard Not Met: EMPLOYEE HEALTH POLICY,Standard Not Met, EMPLOYEE HEALTH POLICY,2,0
PR0001800,SUBWAY OF ALASKA #19605,701 NORTHWAY DR ,701 NORTHWAY DR ,ANCHORAGE,AK,99508,,61.21553981,-149.8124425,"{'type': 'Point','coordinates': [-149.8124425,61.21553981]}",,4296,20150317,2015,3,17,3/17/2015,100,,,Routine,5023,Standard Not Met: FOOD CONTACT SURFACES CLEAN AND SANITIZED (Repeat Violation),Standard Not Met, FOOD CONTACT SURFACES CLEAN AND SANITIZED (Repeat Violation),14,0
PR0001800,SUBWAY OF ALASKA #19605,701 NORTHWAY DR ,701 NORTHWAY DR ,ANCHORAGE,AK,99508,,61.21553981,-149.8124425,"{'type': 'Point','coordinates': [-149.8124425,61.21553981]}",,4297,20150317,2015,3,17,3/17/2015,100,,,Routine,5024,Standard Not Met: NONFOOD-CONTACT SURFACES CLEAN,Standard Not Met, NONFOOD-CONTACT SURFACES CLEAN,47,0
PR0001800,SUBWAY OF ALASKA #19605,701 NORTHWAY DR ,701 NORTHWAY DR ,ANCHORAGE,AK,99508,,61.21553981,-149.8124425,"{'type': 'Point','coordinates': [-149.8124425,61.21553981]}",,4306,20150317,2015,3,17,3/17/2015,100,,,Routine,5033,Standard Not Met: PROPER HOT HOLDING TEMPERATURES,Standard Not Met, PROPER HOT HOLDING TEMPERATURES,19,0
PR0001800,SUBWAY OF ALASKA #19605,701 NORTHWAY DR ,701 NORTHWAY DR ,ANCHORAGE,AK,99508,,61.21553981,-149.8124425,"{'type': 'Point','coordinates': [-149.8124425,61.21553981]}",,4293,20151223,2015,12,23,12/23/2015,96,,,Routine,5020,Standard Not Met: NONFOOD-CONTACT SURFACES CLEAN (Repeat Violation),Standard Not Met, NONFOOD-CONTACT SURFACES CLEAN (Repeat Violation),47,0
PR0001800,SUBWAY OF ALASKA #19605,701 NORTHWAY DR ,701 NORTHWAY DR ,ANCHORAGE,AK,99508,,61.21553981,-149.8124425,"{'type': 'Point','coordinates': [-149.8124425,61.21553981]}",,4294,20151223,2015,12,23,12/23/2015,96,,,Routine,5021,"Standard Not Met: ADEQUATE VENTILATION, LIGHTING, DESIGNATED AREAS",Standard Not Met," ADEQUATE VENTILATION, LIGHTING, DESIGNATED AREAS",54,0
PR0001800,SUBWAY OF ALASKA #19605,701 NORTHWAY DR ,701 NORTHWAY DR ,ANCHORAGE,AK,99508,,61.21553981,-149.8124425,"{'type': 'Point','coordinates': [-149.8124425,61.21553981]}",,4295,20151223,2015,12,23,12/23/2015,96,,,Routine,5022,Standard Not Met: PROPER REHEATING FOR HOT HOLDING,Standard Not Met, PROPER REHEATING FOR HOT HOLDING,17,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4328,20130529,2013,5,29,5/29/2013,100,,,Routine,5055,"Standard Not Met: SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",Standard Not Met," SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",45,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4329,20130529,2013,5,29,5/29/2013,100,,,Routine,5056,Standard Not Met: DEMONSTRATION OF KNOWLEDGE,Standard Not Met, DEMONSTRATION OF KNOWLEDGE,1,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4330,20130529,2013,5,29,5/29/2013,100,,,Routine,5057,Standard Not Met: FOOD CONTACT SURFACES CLEAN AND SANITIZED,Standard Not Met, FOOD CONTACT SURFACES CLEAN AND SANITIZED,14,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4331,20130529,2013,5,29,5/29/2013,100,,,Routine,5058,"Standard Not Met: ADEQUATE VENTILATION, LIGHTING, DESIGNATED AREAS",Standard Not Met," ADEQUATE VENTILATION, LIGHTING, DESIGNATED AREAS",54,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4323,20140418,2014,4,18,4/18/2014,100,,,Routine,5050,Standard Not Met: FOOD PROTECTED FROM CONTAMINATION,Standard Not Met, FOOD PROTECTED FROM CONTAMINATION,37,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4324,20140418,2014,4,18,4/18/2014,100,,,Routine,5051,"Standard Not Met: SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",Standard Not Met," SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED",45,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4325,20140418,2014,4,18,4/18/2014,100,,,Routine,5052,Standard Not Met: IN USE UTENSILS PROPERLY STORED,Standard Not Met, IN USE UTENSILS PROPERLY STORED,41,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4326,20140418,2014,4,18,4/18/2014,100,,,Routine,5053,Standard Not Met: DEMONSTRATION OF KNOWLEDGE,Standard Not Met, DEMONSTRATION OF KNOWLEDGE,1,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4307,20140910,2014,9,10,9/10/2014,100,,,Routine,5034,Standard Not Met: PROPER COLD HOLDING TEMPERATURES,Standard Not Met, PROPER COLD HOLDING TEMPERATURES,20,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4308,20140910,2014,9,10,9/10/2014,100,,,Routine,5035,"Standard Not Met: SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED (Repeat Violation)",Standard Not Met," SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED (Repeat Violation)",45,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4309,20140910,2014,9,10,9/10/2014,100,,,Routine,5036,"Standard Not Met: PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",Standard Not Met," PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",53,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4310,20140910,2014,9,10,9/10/2014,100,,,Routine,5037,Standard Not Met: NONFOOD-CONTACT SURFACES CLEAN,Standard Not Met, NONFOOD-CONTACT SURFACES CLEAN,47,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4311,20140910,2014,9,10,9/10/2014,100,,,Routine,5038,Standard Not Met: IN USE UTENSILS PROPERLY STORED (Repeat Violation),Standard Not Met, IN USE UTENSILS PROPERLY STORED (Repeat Violation),41,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4317,20150720,2015,7,20,7/20/2015,81,,,Routine,5044,Standard Not Met: BARE HAND CONTACT WITH READY TO EAT FOOD,Standard Not Met, BARE HAND CONTACT WITH READY TO EAT FOOD,7,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4318,20150720,2015,7,20,7/20/2015,81,,,Routine,5045,Standard Not Met: PROPER DATE MARKING AND DISPOSITION,Standard Not Met, PROPER DATE MARKING AND DISPOSITION,21,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4319,20150720,2015,7,20,7/20/2015,81,,,Routine,5046,Standard Not Met: PROPER COLD HOLDING TEMPERATURES (Repeat Violation),Standard Not Met, PROPER COLD HOLDING TEMPERATURES (Repeat Violation),20,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4320,20150720,2015,7,20,7/20/2015,81,,,Routine,5047,Standard Not Met: NONFOOD-CONTACT SURFACES CLEAN (Repeat Violation),Standard Not Met, NONFOOD-CONTACT SURFACES CLEAN (Repeat Violation),47,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4321,20150720,2015,7,20,7/20/2015,81,,,Routine,5048,Standard Not Met: HANDS CLEAN AND PROPERLY WASHED,Standard Not Met, HANDS CLEAN AND PROPERLY WASHED,6,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4322,20150720,2015,7,20,7/20/2015,81,,,Routine,5049,"Standard Not Met: SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED (Repeat Violation)",Standard Not Met," SURFACES CLEANABLE, DESIGN, CONSTRUCTED, USED (Repeat Violation)",45,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4327,20150720,2015,7,20,7/20/2015,81,,,Routine,5054,"Standard Not Met: HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE",Standard Not Met," HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE",8,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4312,20160125,2016,1,25,1/25/2016,90,,,Routine,5039,Standard Not Met: BARE HAND CONTACT WITH READY TO EAT FOOD (Repeat Violation),Standard Not Met, BARE HAND CONTACT WITH READY TO EAT FOOD (Repeat Violation),7,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4313,20160125,2016,1,25,1/25/2016,90,,,Routine,5040,Standard Not Met: IN USE UTENSILS PROPERLY STORED,Standard Not Met, IN USE UTENSILS PROPERLY STORED,41,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4314,20160125,2016,1,25,1/25/2016,90,,,Routine,5041,Standard Not Met: PROPER DATE MARKING AND DISPOSITION,Standard Not Met, PROPER DATE MARKING AND DISPOSITION,21,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4315,20160125,2016,1,25,1/25/2016,90,,,Routine,5042,Standard Not Met: FOOD PROTECTED FROM CONTAMINATION,Standard Not Met, FOOD PROTECTED FROM CONTAMINATION,37,0
PR0001801,OUTBACK STEAKHOUSE REST.,101 W 34TH AVE,101 W 34TH AVE,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4316,20160125,2016,1,25,1/25/2016,90,,,Routine,5043,Standard Not Met: NONFOOD-CONTACT SURFACES CLEAN,Standard Not Met, NONFOOD-CONTACT SURFACES CLEAN,47,0
PR0001802,OUTBACK STEAKHOUSE - BAR,101 W 34TH AVE ,101 W 34TH AVE ,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4335,20130529,2013,5,29,5/29/2013,100,,,Routine,594,NULL,NULL,,NULL,NULL
PR0001802,OUTBACK STEAKHOUSE - BAR,101 W 34TH AVE ,101 W 34TH AVE ,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4332,20140418,2014,4,18,4/18/2014,100,,,Routine,5059,"Standard Not Met: HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE",Standard Not Met," HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE",8,0
PR0001802,OUTBACK STEAKHOUSE - BAR,101 W 34TH AVE ,101 W 34TH AVE ,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4333,20150720,2015,7,20,7/20/2015,94,,,Routine,5060,"Standard Not Met: HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE (Repeat Violation)",Standard Not Met," HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE (Repeat Violation)",8,0
PR0001802,OUTBACK STEAKHOUSE - BAR,101 W 34TH AVE ,101 W 34TH AVE ,ANCHORAGE,AK,99503,,61.18951724,-149.8839694,"{'type': 'Point','coordinates': [-149.8839694,61.18951724]}",,4334,20150720,2015,7,20,7/20/2015,94,,,Routine,5061,Standard Not Met: FOOD CONTACT SURFACES CLEAN AND SANITIZED,Standard Not Met, FOOD CONTACT SURFACES CLEAN AND SANITIZED,14,0
PR0001805,SALVATION ARMY - SERENDIPITY,3550 E 20TH AVE ,3550 E 20TH AVE ,ANCHORAGE,AK,99508,,61.20248249,-149.81541,"{'type': 'Point','coordinates': [-149.81541,61.20248249]}",,4336,20150303,2015,3,3,3/3/2015,100,,,Routine,5062,Standard Not Met: WIPING CLOTHS PROPERLY USED AND STORED,Standard Not Met, WIPING CLOTHS PROPERLY USED AND STORED,39,0
PR0001805,SALVATION ARMY - SERENDIPITY,3550 E 20TH AVE ,3550 E 20TH AVE ,ANCHORAGE,AK,99508,,61.20248249,-149.81541,"{'type': 'Point','coordinates': [-149.81541,61.20248249]}",,4337,20150303,2015,3,3,3/3/2015,100,,,Routine,5063,Standard Not Met: FOOD PROTECTED FROM CONTAMINATION,Standard Not Met, FOOD PROTECTED FROM CONTAMINATION,37,0
PR0001808,NEW SAGAYA CITY MARKET - MEAT,900 W 13TH AVE ,900 W 13TH AVE ,ANCHORAGE,AK,99501,,61.20966209,-149.9003391,"{'type': 'Point','coordinates': [-149.9003391,61.20966209]}",,4338,20130718,2013,7,18,7/18/2013,100,,,Routine,5064,"Standard Not Met: PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",Standard Not Met," PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN",53,0
PR0001808,NEW SAGAYA CITY MARKET - MEAT,900 W 13TH AVE ,900 W 13TH AVE ,ANCHORAGE,AK,99501,,61.20966209,-149.9003391,"{'type': 'Point','coordinates': [-149.9003391,61.20966209]}",,4339,20141230,2014,12,30,12/30/2014,100,,,Routine,5065,"Standard Not Met: PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN (Repeat Violation)",Standard Not Met," PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN (Repeat Violation)",53,0
PR0001808,NEW SAGAYA CITY MARKET - MEAT,900 W 13TH AVE ,900 W 13TH AVE ,ANCHORAGE,AK,99501,,61.20966209,-149.9003391,"{'type': 'Point','coordinates': [-149.9003391,61.20966209]}",,4340,20160129,2016,1,29,1/29/2016,100,,,Routine,595,NULL,NULL,,NULL,NULL
PR0001809,NEW SAGAYA CITY MARKET - FISH,900 W 13TH AVE ,900 W 13TH AVE ,ANCHORAGE,AK,99501,,61.20966209,-149.9003391,"{'type': 'Point','coordinates': [-149.9003391,61.20966209]}",,4341,20130718,2013,7,18,7/18/2013,100,,,Routine,5066,"Standard Not Met: PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN (Repeat Violation)",Standard Not Met," PHYSICAL FACILITIES INSTALLED, MAINTAINED, CLEAN (Repeat Violation)",53,0
PR0001809,NEW SAGAYA CITY MARKET - FISH,900 W 13TH AVE ,900 W 13TH AVE ,ANCHORAGE,AK,99501,,61.20966209,-149.9003391,"{'type': 'Point','coordinates': [-149.9003391,61.20966209]}",,4343,20150429,2015,4,29,4/29/2015,100,,,Routine,596,NULL,NULL,,NULL,NULL
PR0001809,NEW SAGAYA CITY MARKET - FISH,900 W 13TH AVE ,900 W 13TH AVE ,ANCHORAGE,AK,99501,,61.20966209,-149.9003391,"{'type': 'Point','coordinates': [-149.9003391,61.20966209]}",,4342,20160129,2016,1,29,1/29/2016,98,,,Routine,5067,"Standard Not Met: COMPLIANCE WITH VARIANCE, HACCP PLAN (Repeat Violation)",Standard Not Met," COMPLIANCE WITH VARIANCE, HACCP PLAN (Repeat Violation)",27,0
PR0001818,FRED MEYER - STARBUCKS,1000 E NORTHERN LIGHTS BLVD ,1000 E NORTHERN LIGHTS BLVD ,ANCHORAGE,AK,99508,,61.19522246,-149.8649504,"{'type': 'Point','coordinates': [-149.8649504,61.19522246]}",,4345,20130729,2013,7,29,7/29/2013,100,,,Routine,616,NULL,NULL,,NULL,NULL
PR0001818,FRED MEYER - STARBUCKS,1000 E NORTHERN LIGHTS BLVD ,1000 E NORTHERN LIGHTS BLVD ,ANCHORAGE,AK,99508,,61.19522246,-149.8649504,"{'type': 'Point','coordinates': [-149.8649504,61.19522246]}",,4344,20140609,2014,6,9,6/9/2014,100,,,Routine,5068,"Standard Not Met: HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE",Standard Not Met," HANDWASHING FACILITIES SUPPLIED, ACCESSIBLE",8,0
PR0001818,FRED MEYER - STARBUCKS,1000 E NORTHERN LIGHTS BLVD ,1000 E NORTHERN LIGHTS BLVD ,ANCHORAGE,AK,99508,,61.19522246,-149.8649504,"{'type': 'Point','coordinates': [-149.8649504,61.19522246]}",,4346,20160205,2016,2,5,2/5/2016,100,,,Routine,617,NULL,NULL,,NULL,NULL
PR0001824,HOLIDAY STATIONSTORE #602,10630 OLD SEWARD HWY ,10630 OLD SEWARD HWY ,ANCHORAGE,AK,99515,,61.12512288,-149.8640584,"{'type': 'Point','coordinates': [-149.8640584,61.12512288]}",,4347,20130403,2013,4,3,4/3/2013,100,,,Routine,5069,Standard Not Met: DEMONSTRATION OF KNOWLEDGE,Standard Not Met, DEMONSTRATION OF KNOWLEDGE,1,0
PR0001824,HOLIDAY STATIONSTORE #602,10630 OLD SEWARD HWY ,10630 OLD SEWARD HWY ,ANCHORAGE,AK,99515,,61.12512288,-149.8640584,"{'type': 'Point','coordinates': [-149.8640584,61.12512288]}",,4349,20140509,2014,5,9,5/9/2014,100,,,Routine,599,NULL,NULL,,NULL,NULL
PR0001824,HOLIDAY STATIONSTORE #602,10630 OLD SEWARD HWY ,10630 OLD SEWARD HWY ,ANCHORAGE,AK,99515,,61.12512288,-149.8640584,"{'type': 'Point','coordinates': [-149.8640584,61.12512288]}",,4348,20150721,2015,7,21,7/21/2015,100,,,Routine,598,NULL,NULL,,NULL,NULL
PR0001825,HOLIDAY STATIONSTORE #602 DELI,10630 OLD SEWARD HWY ,10630 OLD SEWARD HWY ,ANCHORAGE,AK,99515,,61.12512288,-149.8640584,"{'type': 'Point','coordinates': [-149.8640584,61.12512288]}",,4350,20130403,2013,4,3,4/3/2013,100,,,Routine,5070,Standard Not Met: DEMONSTRATION OF KNOWLEDGE,Standard Not Met, DEMONSTRATION OF KNOWLEDGE,1,0
PR0001825,HOLIDAY STATIONSTORE #602 DELI,10630 OLD SEWARD HWY ,10630 OLD SEWARD HWY ,ANCHORAGE,AK,99515,,61.12512288,-149.8640584,"{'type': 'Point','coordinates': [-149.8640584,61.12512288]}",,4351,20130403,2013,4,3,4/3/2013,100,,,Routine,5071,Standard Not Met: PROPER COLD HOLDING TEMPERATURES,Standard Not Met, PROPER COLD HOLDING TEMPERATURES,20,0
PR0001825,HOLIDAY STATIONSTORE #602 DELI,10630 OLD SEWARD HWY ,10630 OLD SEWARD HWY ,ANCHORAGE,AK,99515,,61.12512288,-149.8640584,"{'type': 'Point','coordinates': [-149.8640584,61.12512288]}",,4359,20140509,2014,5,9,5/9/2014,100,,,Routine,597,NULL,NULL,,NULL,NULL
PR0001825,HOLIDAY STATIONSTORE #602 DELI,10630 OLD SEWARD HWY ,10630 OLD SEWARD HWY ,ANCHORAGE,AK,99515,,61.12512288,-149.8640584,"{'type': 'Point','coordinates': [-149.8640584,61.12512288]}",,4352,20150130,2015,1,30,1/30/2015,100,,,Routine,5072,Standard Not Met: PROPER DATE MARKING AND DISPOSITION,Standard Not Met, PROPER DATE MARKING AND DISPOSITION,21,0
PR0001825,HOLIDAY STATIONSTORE #602 DELI,10630 OLD SEWARD HWY ,10630 OLD SEWARD HWY ,ANCHORAGE,AK,99515,,61.12512288,-149.8640584,"{'type': 'Point','coordinates': [-149.8640584,61.12512288]}",,4353,20150130,2015,1,30,1/30/2015,100,,,Routine,5073,Standard Not Met: FOOD CONTACT SURFACES CLEAN AND SANITIZED,Standard Not Met, FOOD CONTACT SURFACES CLEAN AND SANITIZED,14,0
